ProductKey,Product_Name,Brand,Unit_Cost_USD,Unit_Price_USD,SubcategoryKey,CategoryKey
1853,NT Washer & Dryer 25.5in M2550 Silver,Northwind Traders,915.08,1989.9,801,8
1854,NT Washer & Dryer 24in M2400 Silver,Northwind Traders,836.45,1818.9,801,8
1855,NT Washer & Dryer 21in E2100 Silver,Northwind Traders,815.68,1599.9,801,8
1856,NT Washer & Dryer 15.5in E1550 Silver,Northwind Traders,509.78,999.9,801,8
1857,NT Washer & Dryer 27in L2700 Blue,Northwind Traders,878.96,2652.9,801,8
1858,NT Washer & Dryer 25.5in M2550 Blue,Northwind Traders,915.08,1989.9,801,8
1859,NT Washer & Dryer 24in M2400 Blue,Northwind Traders,836.45,1818.9,801,8
1860,NT Washer & Dryer 21in E2100 Blue,Northwind Traders,815.68,1599.9,801,8
1861,NT Washer & Dryer 15.5in E1550 Blue,Northwind Traders,509.78,999.9,801,8
1862,NT Washer & Dryer 27in L2700 Green,Northwind Traders,878.96,2652.9,801,8
1863,NT Washer & Dryer 25.5in M2550 Green,Northwind Traders,915.08,1989.9,801,8
1864,NT Washer & Dryer 24in M2400 Green,Northwind Traders,836.45,1818.9,801,8
1865,NT Washer & Dryer 21in E2100 Green,Northwind Traders,815.68,1599.9,801,8
1866,NT Washer & Dryer 15.5in E1550 Green,Northwind Traders,509.78,999.9,801,8
1867,Contoso Washer & Dryer 27in L270 White,Contoso,878.66,2652.0,801,8
1868,Contoso Washer & Dryer 25.5in M255 White,Contoso,914.67,1989.0,801,8
1869,Contoso Washer & Dryer 24in M240 White,Contoso,836.03,1818.0,801,8
1870,Contoso Washer & Dryer 21in E210 White,Contoso,815.22,1599.0,801,8
1871,Contoso Washer & Dryer 15.5in E155 White,Contoso,509.32,999.0,801,8
1872,Contoso Washer & Dryer 27in L270 Silver,Contoso,878.66,2652.0,801,8
1873,Contoso Washer & Dryer 25.5in M255 Silver,Contoso,914.67,1989.0,801,8
1874,Contoso Washer & Dryer 24in M240 Silver,Contoso,836.03,1818.0,801,8
1875,Contoso Washer & Dryer 21in E210 Silver,Contoso,815.22,1599.0,801,8
1876,Contoso Washer & Dryer 15.5in E155 Silver,Contoso,509.32,999.0,801,8
1877,Contoso Washer & Dryer 27in L270 Blue,Contoso,878.66,2652.0,801,8
1878,Contoso Washer & Dryer 25.5in M255 Blue,Contoso,914.67,1989.0,801,8
1879,Contoso Washer & Dryer 24in M240 Blue,Contoso,836.03,1818.0,801,8
1880,Contoso Washer & Dryer 21in E210 Blue,Contoso,815.22,1599.0,801,8
1881,Contoso Washer & Dryer 15.5in E155 Blue,Contoso,509.32,999.0,801,8
1882,Contoso Washer & Dryer 27in L270 Green,Contoso,878.66,2652.0,801,8
1883,Contoso Washer & Dryer 25.5in M255 Green,Contoso,914.67,1989.0,801,8
1884,Contoso Washer & Dryer 24in M240 Green,Contoso,836.03,1818.0,801,8
1885,Contoso Washer & Dryer 21in E210 Green,Contoso,815.22,1599.0,801,8
1886,Contoso Washer & Dryer 15.5in E155 Green,Contoso,509.32,999.0,801,8
1887,Contoso Washer & Dryer 27in L270 Red,Contoso,878.66,2652.0,801,8
1888,Contoso Washer & Dryer 25.5in M255 Red,Contoso,914.67,1989.0,801,8
1889,Contoso Washer & Dryer 24in M240 Red,Contoso,836.03,1818.0,801,8
1890,Contoso Washer & Dryer 21in E210 Red,Contoso,815.22,1599.0,801,8
1891,Contoso Washer & Dryer 15.5in E155 Red,Contoso,509.32,999.0,801,8
1892,Contoso Washer & Dryer 27in L270 Pink,Contoso,878.66,2652.0,801,8
1893,Contoso Washer & Dryer 25.5in M255 Pink,Contoso,914.67,1989.0,801,8
1894,Contoso Washer & Dryer 24in M240 Pink,Contoso,836.03,1818.0,801,8
1895,Contoso Washer & Dryer 21in E210 Pink,Contoso,815.22,1599.0,801,8
1896,Contoso Washer & Dryer 15.5in E155 Pink,Contoso,509.32,999.0,801,8
1897,Fabrikam Refrigerator 24.7CuFt X9800 White,Fabrikam,1060.22,3199.99,802,8
1898,Fabrikam Refrigerator 19CuFt M7600 White,Fabrikam,413.42,899.0,802,8
1899,Fabrikam Refrigerator 9.7CuFt M5600 White,Fabrikam,226.71,493.0,802,8
1900,Fabrikam Refrigerator 4.6CuFt E2800 White,Fabrikam,152.94,299.99,802,8
1901,Fabrikam Refrigerator 3.2CuFt E1600 White,Fabrikam,142.75,279.99,802,8
1902,Fabrikam Refrigerator 1.7CuFt E1200 White,Fabrikam,66.27,129.99,802,8
1903,Fabrikam Refrigerator 24.7CuFt X9800 Brown,Fabrikam,1060.22,3199.99,802,8
1904,Fabrikam Refrigerator 19CuFt M7600 Brown,Fabrikam,413.42,899.0,802,8
1905,Fabrikam Refrigerator 9.7CuFt M5600 Brown,Fabrikam,226.71,493.0,802,8
1906,Fabrikam Refrigerator 4.6CuFt E2800 Brown,Fabrikam,152.94,299.99,802,8
1907,Fabrikam Refrigerator 3.2CuFt E1600 Brown,Fabrikam,142.75,279.99,802,8
1908,Fabrikam Refrigerator 1.7CuFt E1200 Brown,Fabrikam,66.27,129.99,802,8
1909,Fabrikam Refrigerator 24.7CuFt X9800 Silver,Fabrikam,1060.22,3199.99,802,8
1910,Fabrikam Refrigerator 19CuFt M7600 Silver,Fabrikam,413.42,899.0,802,8
1911,Fabrikam Refrigerator 9.7CuFt M5600 Silver,Fabrikam,226.71,493.0,802,8
1912,Fabrikam Refrigerator 4.6CuFt E2800 Silver,Fabrikam,152.94,299.99,802,8
1913,Fabrikam Refrigerator 3.2CuFt E1600 Silver,Fabrikam,142.75,279.99,802,8
1914,Fabrikam Refrigerator 1.7CuFt E1200 Silver,Fabrikam,66.27,129.99,802,8
1915,Fabrikam Refrigerator 24.7CuFt X9800 Green,Fabrikam,1060.22,3199.99,802,8
1916,Fabrikam Refrigerator 19CuFt M7600 Green,Fabrikam,413.42,899.0,802,8
1917,Fabrikam Refrigerator 9.7CuFt M5600 Green,Fabrikam,226.71,493.0,802,8
1918,Fabrikam Refrigerator 4.6CuFt E2800 Green,Fabrikam,152.94,299.99,802,8
1919,Fabrikam Refrigerator 3.2CuFt E1600 Green,Fabrikam,142.75,279.99,802,8
1920,Fabrikam Refrigerator 1.7CuFt E1200 Green,Fabrikam,66.27,129.99,802,8
1921,Fabrikam Refrigerator 24.7CuFt X9800 Blue,Fabrikam,1060.22,3199.99,802,8
1922,Fabrikam Refrigerator 19CuFt M7600 Blue,Fabrikam,413.42,899.0,802,8
1923,Fabrikam Refrigerator 9.7CuFt M5600 Blue,Fabrikam,226.71,493.0,802,8
1924,Fabrikam Refrigerator 4.6CuFt E2800 Blue,Fabrikam,152.94,299.99,802,8
1925,Fabrikam Refrigerator 3.2CuFt E1600 Blue,Fabrikam,142.75,279.99,802,8
1926,Fabrikam Refrigerator 1.7CuFt E1200 Blue,Fabrikam,66.27,129.99,802,8
1927,Fabrikam Refrigerator 24.7CuFt X9800 Grey,Fabrikam,1060.22,3199.99,802,8
1928,Fabrikam Refrigerator 19CuFt M7600 Grey,Fabrikam,413.42,899.0,802,8
1929,Fabrikam Refrigerator 9.7CuFt M5600 Grey,Fabrikam,226.71,493.0,802,8
1930,Fabrikam Refrigerator 4.6CuFt E2800 Grey,Fabrikam,152.94,299.99,802,8
1931,Fabrikam Refrigerator 3.2CuFt E1600 Grey,Fabrikam,142.75,279.99,802,8
1932,Fabrikam Refrigerator 1.7CuFt E1200 Grey,Fabrikam,66.27,129.99,802,8
1933,Fabrikam Refrigerator 24.7CuFt X9800 Orange,Fabrikam,1060.22,3199.99,802,8
1934,Fabrikam Refrigerator 19CuFt M7600 Orange,Fabrikam,413.42,899.0,802,8
1935,Fabrikam Refrigerator 9.7CuFt M5600 Orange,Fabrikam,226.71,493.0,802,8
1936,Fabrikam Refrigerator 4.6CuFt E2800 Orange,Fabrikam,152.94,299.99,802,8
1937,Fabrikam Refrigerator 3.2CuFt E1600 Orange,Fabrikam,142.75,279.99,802,8
1938,Fabrikam Refrigerator 1.7CuFt E1200 Orange,Fabrikam,66.27,129.99,802,8
1939,Litware Refrigerator 24.7CuFt X980 White,Litware,1060.22,3199.99,802,8
1940,Litware Refrigerator 19CuFt M760 White,Litware,413.42,899.0,802,8
1941,Litware Refrigerator 9.7CuFt M560 White,Litware,226.71,493.0,802,8
1942,Litware Refrigerator 4.6CuFt E280 White,Litware,152.94,299.99,802,8
1943,Litware Refrigerator 3.2CuFt E160 White,Litware,142.75,279.99,802,8
1944,Litware Refrigerator 1.7CuFt E120 White,Litware,66.27,129.99,802,8
1945,Litware Refrigerator 24.7CuFt X980 Brown,Litware,1060.22,3199.99,802,8
1946,Litware Refrigerator 19CuFt M760 Brown,Litware,413.42,899.0,802,8
1947,Litware Refrigerator 9.7CuFt M560 Brown,Litware,226.71,493.0,802,8
1948,Litware Refrigerator 4.6CuFt E280 Brown,Litware,152.94,299.99,802,8
1949,Litware Refrigerator 3.2CuFt E160 Brown,Litware,142.75,279.99,802,8
1950,Litware Refrigerator 1.7CuFt E120 Brown,Litware,66.27,129.99,802,8
1951,Litware Refrigerator 24.7CuFt X980 Silver,Litware,1060.22,3199.99,802,8
1952,Litware Refrigerator 19CuFt M760 Silver,Litware,413.42,899.0,802,8
1953,Litware Refrigerator 9.7CuFt M560 Silver,Litware,226.71,493.0,802,8
1954,Litware Refrigerator 4.6CuFt E280 Silver,Litware,152.94,299.99,802,8
1955,Litware Refrigerator 3.2CuFt E160 Silver,Litware,142.75,279.99,802,8
1956,Litware Refrigerator 1.7CuFt E120 Silver,Litware,66.27,129.99,802,8
1957,Litware Refrigerator 24.7CuFt X980 Green,Litware,1060.22,3199.99,802,8
1958,Litware Refrigerator 19CuFt M760 Green,Litware,413.42,899.0,802,8
1959,Litware Refrigerator 9.7CuFt M560 Green,Litware,226.71,493.0,802,8
1960,Litware Refrigerator 4.6CuFt E280 Green,Litware,152.94,299.99,802,8
1961,Litware Refrigerator 3.2CuFt E160 Green,Litware,142.75,279.99,802,8
1962,Litware Refrigerator 1.7CuFt E120 Green,Litware,66.27,129.99,802,8
1963,Litware Refrigerator 24.7CuFt X980 Blue,Litware,1060.22,3199.99,802,8
1964,Litware Refrigerator 19CuFt M760 Blue,Litware,413.42,899.0,802,8
1965,Litware Refrigerator 9.7CuFt M560 Blue,Litware,226.71,493.0,802,8
1966,Litware Refrigerator 4.6CuFt E280 Blue,Litware,152.94,299.99,802,8
1967,Litware Refrigerator 3.2CuFt E160 Blue,Litware,142.75,279.99,802,8
1968,Litware Refrigerator 1.7CuFt E120 Blue,Litware,66.27,129.99,802,8
1969,Litware Refrigerator 24.7CuFt X980 Grey,Litware,1060.22,3199.99,802,8
1970,Litware Refrigerator 19CuFt M760 Grey,Litware,413.42,899.0,802,8
1971,Litware Refrigerator 9.7CuFt M560 Grey,Litware,226.71,493.0,802,8
1972,Litware Refrigerator 4.6CuFt E280 Grey,Litware,152.94,299.99,802,8
1973,Litware Refrigerator 3.2CuFt E160 Grey,Litware,142.75,279.99,802,8
1974,Litware Refrigerator 1.7CuFt E120 Grey,Litware,66.27,129.99,802,8
1975,Litware Refrigerator L1200 Orange,Litware,1060.22,3199.99,802,8
1976,Litware Refrigerator 19CuFt M760 Orange,Litware,413.42,899.0,802,8
1977,Litware Refrigerator 9.7CuFt M560 Orange,Litware,226.71,493.0,802,8
1978,Litware Refrigerator 4.6CuFt E280 Orange,Litware,152.94,299.99,802,8
1979,Litware Refrigerator 3.2CuFt E160 Orange,Litware,142.75,279.99,802,8
1980,Litware Refrigerator 1.7CuFt E120 Orange,Litware,66.27,129.99,802,8
1981,Litware Refrigerator 19CuFt M760 Red,Litware,413.42,899.0,802,8
1982,Litware Refrigerator 9.7CuFt M560 Red,Litware,226.71,493.0,802,8
1983,Fabrikam Microwave 1.5CuFt X1100 White,Fabrikam,220.64,665.94,803,8
1984,Fabrikam Microwave 2.2CuFt M1250 White,Fabrikam,91.97,199.99,803,8
1985,Fabrikam Microwave 1.6CuFt M1250 White,Fabrikam,82.77,179.99,803,8
1986,Fabrikam Microwave 1.0CuFt E1100 White,Fabrikam,71.37,139.99,803,8
1987,Fabrikam Microwave 0.9CuFt E0900 White,Fabrikam,50.98,99.99,803,8
1988,Fabrikam Microwave 0.8CuFt E0800 White,Fabrikam,48.43,94.99,803,8
1989,Fabrikam Microwave 1.5CuFt X1100 Silver,Fabrikam,220.64,665.94,803,8
1990,Fabrikam Microwave 2.2CuFt M1250 Silver,Fabrikam,91.97,199.99,803,8
1991,Fabrikam Microwave 1.6CuFt M1250 Silver,Fabrikam,82.77,179.99,803,8
1992,Fabrikam Microwave 1.0CuFt E1100 Silver,Fabrikam,71.37,139.99,803,8
1993,Fabrikam Microwave 0.9CuFt E0900 Silver,Fabrikam,50.98,99.99,803,8
1994,Fabrikam Microwave 0.8CuFt E0800 Silver,Fabrikam,48.43,94.99,803,8
1995,Fabrikam Microwave 1.5CuFt X1100 Grey,Fabrikam,220.64,665.94,803,8
1996,Fabrikam Microwave 2.2CuFt M1250 Grey,Fabrikam,91.97,199.99,803,8
1997,Fabrikam Microwave 1.6CuFt M1250 Grey,Fabrikam,82.77,179.99,803,8
1998,Fabrikam Microwave 1.0CuFt E1100 Grey,Fabrikam,71.37,139.99,803,8
1999,Fabrikam Microwave 0.9CuFt E0900 Grey,Fabrikam,50.98,99.99,803,8
2000,Fabrikam Microwave 0.8CuFt E0800 Grey,Fabrikam,48.43,94.99,803,8
2001,Fabrikam Microwave 1.5CuFt X1100 Red,Fabrikam,220.64,665.94,803,8
2002,Fabrikam Microwave 2.2CuFt M1250 Red,Fabrikam,91.97,199.99,803,8
2003,Fabrikam Microwave 1.6CuFt M1250 Red,Fabrikam,82.77,179.99,803,8
2004,Fabrikam Microwave 1.0CuFt E1100 Red,Fabrikam,71.37,139.99,803,8
2005,Fabrikam Microwave 0.9CuFt E0900 Red,Fabrikam,50.98,99.99,803,8
2006,Fabrikam Microwave 0.8CuFt E0800 Red,Fabrikam,48.43,94.99,803,8
2007,Fabrikam Microwave 1.5CuFt X1100 Black,Fabrikam,220.64,665.94,803,8
2008,Fabrikam Microwave 2.2CuFt M1250 Black,Fabrikam,91.97,199.99,803,8
2009,Fabrikam Microwave 1.6CuFt M1250 Black,Fabrikam,82.77,179.99,803,8
2010,Fabrikam Microwave 1.0CuFt E1100 Black,Fabrikam,71.37,139.99,803,8
2011,Fabrikam Microwave 0.9CuFt E0900 Black,Fabrikam,50.98,99.99,803,8
2012,Fabrikam Microwave 0.8CuFt E0800 Black,Fabrikam,48.43,94.99,803,8
2013,Fabrikam Microwave 1.5CuFt X1100 Blue,Fabrikam,220.64,665.94,803,8
2014,Fabrikam Microwave 2.2CuFt M1250 Blue,Fabrikam,91.97,199.99,803,8
2015,Fabrikam Microwave 1.6CuFt M1250 Blue,Fabrikam,82.77,179.99,803,8
2016,Fabrikam Microwave 1.0CuFt E1100 Blue,Fabrikam,71.37,139.99,803,8
2017,Fabrikam Microwave 0.9CuFt E0900 Blue,Fabrikam,50.98,99.99,803,8
2018,Fabrikam Microwave 0.8CuFt E0800 Blue,Fabrikam,48.43,94.99,803,8
2019,Litware Microwave 1.5CuFt X110 White,Litware,220.64,665.94,803,8
2020,Litware Microwave 2.2CuFt M125 White,Litware,91.97,199.99,803,8
2021,Litware Microwave 1.6CuFt M125 White,Litware,82.77,179.99,803,8
2022,Litware Microwave 1.0CuFt E110 White,Litware,71.37,139.99,803,8
2023,Litware Microwave 0.9CuFt E090 White,Litware,50.98,99.99,803,8
2024,Litware Microwave 0.8CuFt E080 White,Litware,48.43,94.99,803,8
2025,Litware Microwave 1.5CuFt X110 Silver,Litware,220.64,665.94,803,8
2026,Litware Microwave 2.2CuFt M125 Silver,Litware,91.97,199.99,803,8
2027,Litware Microwave 1.6CuFt M125 Silver,Litware,82.77,179.99,803,8
2028,Litware Microwave 1.0CuFt E110 Silver,Litware,71.37,139.99,803,8
2029,Litware Microwave 0.9CuFt E090 Silver,Litware,50.98,99.99,803,8
2030,Litware Microwave 0.8CuFt E080 Silver,Litware,48.43,94.99,803,8
2031,Litware Microwave 1.5CuFt X110 Grey,Litware,220.64,665.94,803,8
2032,Litware Microwave 2.2CuFt M125 Grey,Litware,91.97,199.99,803,8
2033,Litware Microwave 1.6CuFt M125 Grey,Litware,82.77,179.99,803,8
2034,Litware Microwave 1.0CuFt E110 Grey,Litware,71.37,139.99,803,8
2035,Litware Microwave 0.9CuFt E090 Grey,Litware,50.98,99.99,803,8
2036,Litware Microwave 0.8CuFt E080 Grey,Litware,48.43,94.99,803,8
2037,Litware Microwave 1.5CuFt X110 Red,Litware,220.64,665.94,803,8
2038,Litware Microwave 2.2CuFt M125 Red,Litware,91.97,199.99,803,8
2039,Litware Microwave 1.6CuFt M125 Red,Litware,82.77,179.99,803,8
2040,Litware Microwave 1.0CuFt E110 Red,Litware,71.37,139.99,803,8
2041,Litware Microwave 0.9CuFt E090 Red,Litware,50.98,99.99,803,8
2042,Litware Microwave 0.8CuFt E080 Red,Litware,48.43,94.99,803,8
2043,Litware Microwave 1.5CuFt X110 Black,Litware,220.64,665.94,803,8
2044,Litware Microwave 2.2CuFt M125 Black,Litware,91.97,199.99,803,8
2045,Litware Microwave 1.6CuFt M125 Black,Litware,82.77,179.99,803,8
2046,Litware Microwave 1.0CuFt E110 Black,Litware,71.37,139.99,803,8
2047,Litware Microwave 0.9CuFt E090 Black,Litware,50.98,99.99,803,8
2048,Litware Microwave 0.8CuFt E080 Black,Litware,48.43,94.99,803,8
2049,Litware Microwave 1.5CuFt X110 Blue,Litware,220.64,665.94,803,8
2050,Litware Microwave 2.2CuFt M125 Blue,Litware,91.97,199.99,803,8
2051,Litware Microwave 1.6CuFt M125 Blue,Litware,82.77,179.99,803,8
2052,Litware Microwave 1.0CuFt E110 Blue,Litware,71.37,139.99,803,8
2053,Litware Microwave 0.9CuFt E090 Blue,Litware,50.98,99.99,803,8
2054,Litware Microwave 0.8CuFt E080 Blue,Litware,48.43,94.99,803,8
2055,Contoso Microwave 1.5CuFt X0110 White,Contoso,220.64,665.94,803,8
2056,Contoso Microwave 2.2CuFt M0125 White,Contoso,91.97,199.99,803,8
2057,Contoso Microwave 1.6CuFt M0125 White,Contoso,82.77,179.99,803,8
2058,Contoso Microwave 1.0CuFt E0110 White,Contoso,71.37,139.99,803,8
2059,Contoso Microwave 0.9CuFt E0090 White,Contoso,50.98,99.99,803,8
2060,Contoso Microwave 0.8CuFt E0080 White,Contoso,48.43,94.99,803,8
2061,Contoso Microwave 1.5CuFt X0110 Silver,Contoso,220.64,665.94,803,8
2062,Contoso Microwave 2.2CuFt M0125 Silver,Contoso,91.97,199.99,803,8
2063,Contoso Microwave 1.6CuFt M0125 Silver,Contoso,82.77,179.99,803,8
2064,Contoso Microwave 1.0CuFt E0110 Silver,Contoso,71.37,139.99,803,8
2065,Contoso Microwave 0.9CuFt E0090 Silver,Contoso,50.98,99.99,803,8
2066,Contoso Microwave 0.8CuFt E0080 Silver,Contoso,48.43,94.99,803,8
2067,Contoso Microwave 1.5CuFt X0110 Grey,Contoso,220.64,665.94,803,8
2068,Contoso Microwave 2.2CuFt M0125 Grey,Contoso,91.97,199.99,803,8
2069,Contoso Microwave 2.2CuFt M0126 Grey,Contoso,82.77,179.99,803,8
2070,Contoso Microwave 1.0CuFt E0110 Grey,Contoso,71.37,139.99,803,8
2071,Contoso Microwave 0.9CuFt E0090 Grey,Contoso,50.98,99.99,803,8
2072,Contoso Microwave 0.8CuFt E0080 Grey,Contoso,48.43,94.99,803,8
2073,Contoso Microwave 1.5CuFt X0110 Red,Contoso,220.64,665.94,803,8
2074,Contoso Microwave 2.2CuFt M0125 Red,Contoso,91.97,199.99,803,8
2075,Contoso Microwave 1.6CuFt M0125 Red,Contoso,82.77,179.99,803,8
2076,Contoso Microwave 1.0CuFt E0110 Red,Contoso,71.37,139.99,803,8
2077,Contoso Microwave 0.9CuFt E0090 Red,Contoso,50.98,99.99,803,8
2078,Contoso Microwave 0.8CuFt E0080 Red,Contoso,48.43,94.99,803,8
2079,Contoso Microwave 1.5CuFt X0110 Black,Contoso,220.64,665.94,803,8
2080,Contoso Microwave 2.2CuFt M0125 Black,Contoso,91.97,199.99,803,8
2081,Contoso Microwave 1.6CuFt M0125 Black,Contoso,82.77,179.99,803,8
2082,Contoso Microwave 1.0CuFt E0110 Black,Contoso,71.37,139.99,803,8
2083,Contoso Microwave 0.9CuFt E0090 Black,Contoso,50.98,99.99,803,8
2084,Contoso Microwave 0.8CuFt E0080 Black,Contoso,48.43,94.99,803,8
2085,Contoso Water Heater 7.2GPM X1800 White,Contoso,488.7,1475.0,804,8
2086,Contoso Water Heater 4.3GPM M1250 White,Contoso,403.53,877.5,804,8
2087,Contoso Water Heater 4.0GPM M1250 White,Contoso,363.75,791.0,804,8
2088,Contoso Water Heater 2.6GPM E0900 White,Contoso,258.99,508.0,804,8
2089,Contoso Water Heater 1.5GPM E0800 White,Contoso,131.28,257.5,804,8
2090,Contoso Water Heater 7.2GPM X1800 Blue,Contoso,488.7,1475.0,804,8
2091,Contoso Water Heater 4.3GPM M1250 Blue,Contoso,403.53,877.5,804,8
2092,Contoso Water Heater 4.0GPM M1250 Blue,Contoso,363.75,791.0,804,8
2093,Contoso Water Heater 2.6GPM E0900 Blue,Contoso,258.99,508.0,804,8
2094,Contoso Water Heater 1.5GPM E0800 Blue,Contoso,131.28,257.5,804,8
2095,Contoso Water Heater 7.2GPM X1800 Green,Contoso,488.7,1475.0,804,8
2096,Contoso Water Heater 4.3GPM M1250 Green,Contoso,403.53,877.5,804,8
2097,Contoso Water Heater 4.0GPM M1250 Green,Contoso,363.75,791.0,804,8
2098,Contoso Water Heater 2.6GPM E0900 Green,Contoso,258.99,508.0,804,8
2099,Contoso Water Heater 1.5GPM E0800 Green,Contoso,131.28,257.5,804,8
2100,Contoso Water Heater 7.2GPM X1800 Silver,Contoso,488.7,1475.0,804,8
2101,Contoso Water Heater 4.3GPM M1250 Silver,Contoso,403.53,877.5,804,8
2102,Contoso Water Heater 4.0GPM M1250 Silver,Contoso,363.75,791.0,804,8
2103,Contoso Water Heater 2.6GPM E0900 Silver,Contoso,258.99,508.0,804,8
2104,Contoso Water Heater 1.5GPM E0800 Silver,Contoso,131.28,257.5,804,8
2105,Contoso Water Heater 7.2GPM X1800 Grey,Contoso,488.7,1475.0,804,8
2106,Contoso Water Heater 4.3GPM M1250 Grey,Contoso,403.53,877.5,804,8
2107,Contoso Water Heater 4.0GPM M1250 Grey,Contoso,363.75,791.0,804,8
2108,Contoso Water Heater 2.6GPM E0900 Grey,Contoso,258.99,508.0,804,8
2109,Contoso Water Heater 1.5GPM E0800 Grey,Contoso,131.28,257.5,804,8
2110,Contoso Water Heater 7.2GPM X1800 Red,Contoso,488.7,1475.0,804,8
2111,Contoso Water Heater 4.3GPM M1250 Red,Contoso,403.53,877.5,804,8
2112,Contoso Water Heater 4.0GPM M1250 Red,Contoso,363.75,791.0,804,8
2113,Contoso Water Heater 2.6GPM E0900 Red,Contoso,258.99,508.0,804,8
2114,Contoso Water Heater 1.5GPM E0800 Red,Contoso,131.28,257.5,804,8
2115,Contoso Water Heater 4.3GPM M1250 Yellow,Contoso,403.53,877.5,804,8
2116,Contoso Coffee Maker Super-Auto 12C X1250 Black,Contoso,546.68,1650.0,805,8
2117,Contoso Coffee Maker Auto 10C M1000 Black,Contoso,343.05,745.99,805,8
2118,Contoso Coffee Maker 12C M1000 Black,Contoso,204.64,445.0,805,8
2119,Contoso Coffee Maker Auto 5C E0900 Black,Contoso,83.1,163.0,805,8
2120,Contoso Coffee Maker 5C E0900 Black,Contoso,75.96,149.0,805,8
2121,Contoso Coffee Maker 4C E0800 Black,Contoso,66.23,129.9,805,8
2122,Contoso Coffee Maker Super-Auto 12C X1250 Silver,Contoso,546.68,1650.0,805,8
2123,Contoso Coffee Maker Auto 10C M1000 Silver,Contoso,343.05,745.99,805,8
2124,Contoso Coffee Maker 12C M1000 Silver,Contoso,204.64,445.0,805,8
2125,Contoso Coffee Maker Auto 5C E0900 Silver,Contoso,83.1,163.0,805,8
2126,Contoso Coffee Maker 5C E0900 Silver,Contoso,75.96,149.0,805,8
2127,Contoso Coffee Maker 4C E0800 Silver,Contoso,66.23,129.9,805,8
2128,Contoso Coffee Maker Super-Auto 12C X1250 White,Contoso,546.68,1650.0,805,8
2129,Contoso Coffee Maker Auto 10C M1000 White,Contoso,343.05,745.99,805,8
2130,Contoso Coffee Maker 12C M1000 White,Contoso,204.64,445.0,805,8
2131,Contoso Coffee Maker Auto 5C E0900 White,Contoso,83.1,163.0,805,8
2132,Contoso Coffee Maker 5C E0900 White,Contoso,75.96,149.0,805,8
2133,Contoso Coffee Maker 4C E0800 White,Contoso,66.23,129.9,805,8
2134,Contoso Coffee Maker Super-Auto 12C X1250 Grey,Contoso,546.68,1650.0,805,8
2135,Contoso Coffee Maker Auto 10C M1000 Grey,Contoso,343.05,745.99,805,8
2136,Contoso Coffee Maker 12C M1000 Grey,Contoso,204.64,445.0,805,8
2137,Contoso Coffee Maker Auto 5C E0900 Grey,Contoso,83.1,163.0,805,8
2138,Contoso Coffee Maker 5C E0900 Grey,Contoso,75.96,149.0,805,8
2139,Contoso Coffee Maker 4C E0800 Grey,Contoso,66.23,129.9,805,8
2140,Adventure Works Coffee Maker Super-Auto 12C X125 Black,Adventure Works,546.68,1650.0,805,8
2141,Adventure Works Coffee Maker Auto 10C M100 Black,Adventure Works,343.05,745.99,805,8
2142,Adventure Works Coffee Maker 12C M100 Black,Adventure Works,204.64,445.0,805,8
2143,Adventure Works Coffee Maker Auto 5C E090 Black,Adventure Works,83.1,163.0,805,8
2144,Adventure Works Coffee Maker 5C E090 Black,Adventure Works,75.96,149.0,805,8
2145,Adventure Works Coffee Maker 4C E080 Black,Adventure Works,66.23,129.9,805,8
2146,Adventure Works Coffee Maker Super-Auto 12C X125 Silver,Adventure Works,546.68,1650.0,805,8
2147,Adventure Works Coffee Maker Auto 10C M100 Silver,Adventure Works,343.05,745.99,805,8
2148,Adventure Works Coffee Maker 12C M100 Silver,Adventure Works,204.64,445.0,805,8
2149,Adventure Works Coffee Maker Auto 5C E090 Silver,Adventure Works,83.1,163.0,805,8
2150,Adventure Works Coffee Maker 5C E090 Silver,Adventure Works,75.96,149.0,805,8
2151,Adventure Works Coffee Maker 4C E080 Silver,Adventure Works,66.23,129.9,805,8
2152,Adventure Works Coffee Maker Super-Auto 12C X125 White,Adventure Works,546.68,1650.0,805,8
2153,Adventure Works Coffee Maker Auto 10C M100 White,Adventure Works,343.05,745.99,805,8
2154,Adventure Works Coffee Maker 12C M100 White,Adventure Works,204.64,445.0,805,8
2155,Adventure Works Coffee Maker Auto 5C E090 White,Adventure Works,83.1,163.0,805,8
2156,Adventure Works Coffee Maker 5C E090 White,Adventure Works,75.96,149.0,805,8
2157,Adventure Works Coffee Maker 4C E080 White,Adventure Works,66.23,129.9,805,8
2158,Adventure Works Coffee Maker Super-Auto 12C X125 Grey,Adventure Works,546.68,1650.0,805,8
2159,Adventure Works Coffee Maker Auto 10C M100 Grey,Adventure Works,343.05,745.99,805,8
2160,Adventure Works Coffee Maker 12C M100 Grey,Adventure Works,204.64,445.0,805,8
2161,Adventure Works Coffee Maker Auto 5C E090 Grey,Adventure Works,83.1,163.0,805,8
2162,Adventure Works Coffee Maker 5C E090 Grey,Adventure Works,75.96,149.0,805,8
2163,Adventure Works Coffee Maker 4C E080 Grey,Adventure Works,66.23,129.9,805,8
2164,Fabrikam Coffee Maker Super-Auto 12C X125 Black,Fabrikam,546.68,1650.0,805,8
2165,Fabrikam Coffee Maker Auto 10C M100 Black,Fabrikam,343.05,745.99,805,8
